
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,thrust,ele,ail,rud

 0.00000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 0.10000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 0.20000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 0.30000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 0.40000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 0.50000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 0.60000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 0.70000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 0.80000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 0.90000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 1.00000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 1.10000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 1.20000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 1.30000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 1.40000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 1.50000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 1.60000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 1.70000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 1.80000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 1.90000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 2.00000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
 2.10000, 0.00000, 0.00000,10000.00000, 0.00000, 4.57788, 0.00000,400.00000, 4.57788, 0.00000, 0.00000, 0.00000, 0.00000,1599.07078,-2.30662,-0.07825, 0.25223, 6.89256, 1.00000,1599.07078,-2.30662,-0.07825, 0.25223,
